type,name,test,value
initialization-time,wavm,covariance,0.36423131400079
initialization-time,wavm,correlation,0.35244674200657755
initialization-time,wavm,mvt,0.35432893999677617
initialization-time,wavm,bicg,0.3506269639983657
initialization-time,wavm,doitgen,0.3519839420041535
initialization-time,wavm,2mm,0.3613916940012132
initialization-time,wavm,atax,0.3721591570065357
initialization-time,wavm,3mm,0.37073072899511317
initialization-time,wavm,gesummv,0.3566866669934825
initialization-time,wavm,syrk,0.3546594679937698
initialization-time,wavm,gemm,0.3565123880034662
initialization-time,wavm,syr2k,0.3651668289967347
initialization-time,wavm,trmm,0.3619634880014928
initialization-time,wavm,gemver,0.36554252699716017
initialization-time,wavm,symm,0.36117208100040443
initialization-time,wavm,trisolv,0.35754687699954957
initialization-time,wavm,durbin,0.36185117199784145
initialization-time,wavm,ludcmp,0.3767408150015399
initialization-time,wavm,gramschmidt,0.37101565299963113
initialization-time,wavm,cholesky,0.3667442840014701
initialization-time,wavm,lu,0.3702818460005801
initialization-time,wavm,floyd-warshall,0.516900236994843
initialization-time,wavm,nussinov,0.36887932600075146
initialization-time,wavm,deriche,0.35179215099924477
initialization-time,wavm,heat-3d,0.3495900519992574
initialization-time,wavm,seidel-2d,0.3467462400003569
initialization-time,wavm,jacobi-2d,0.34841831299854675
initialization-time,wavm,adi,0.3592344150019926
initialization-time,wavm,fdtd-2d,0.3571668220029096
initialization-time,wavm,jacobi-1d,0.3446553540052264
