type,name,test,value
initialization-time,wasmerllvm,covariance,0.7122250109999868
initialization-time,wasmerllvm,correlation,0.6600660329999926
initialization-time,wasmerllvm,mvt,0.6538844359999985
initialization-time,wasmerllvm,bicg,0.6562636689999977
initialization-time,wasmerllvm,doitgen,0.6509151450000132
initialization-time,wasmerllvm,2mm,0.6529365819999953
initialization-time,wasmerllvm,atax,0.6458915759999968
initialization-time,wasmerllvm,3mm,0.6691053640000035
initialization-time,wasmerllvm,gesummv,0.6538572199999919
initialization-time,wasmerllvm,syrk,0.6432950049999988
initialization-time,wasmerllvm,gemm,0.6463415850000018
initialization-time,wasmerllvm,syr2k,0.6506432310000037
initialization-time,wasmerllvm,trmm,0.6487440340000035
initialization-time,wasmerllvm,gemver,0.6636583499999915
initialization-time,wasmerllvm,symm,0.6526719930000127
initialization-time,wasmerllvm,trisolv,0.643789733999995
initialization-time,wasmerllvm,durbin,0.6479505129999978
initialization-time,wasmerllvm,ludcmp,0.6693514410000034
initialization-time,wasmerllvm,gramschmidt,0.6576119850000026
initialization-time,wasmerllvm,cholesky,0.652229706
initialization-time,wasmerllvm,lu,0.6506356809999971
initialization-time,wasmerllvm,floyd-warshall,0.6403744979999999
initialization-time,wasmerllvm,nussinov,0.6441477059999983
initialization-time,wasmerllvm,deriche,0.7171429160000002
initialization-time,wasmerllvm,heat-3d,0.65170671300001
initialization-time,wasmerllvm,seidel-2d,0.6456522140000089
initialization-time,wasmerllvm,jacobi-2d,0.6469169580000056
initialization-time,wasmerllvm,adi,0.6735046059999945
initialization-time,wasmerllvm,fdtd-2d,0.657828471000002
initialization-time,wasmerllvm,jacobi-1d,0.6419926190000069
