type,name,test,value
execution-time,wasmerllvm,covariance,7.525722
execution-time,wasmerllvm,correlation,7.481966
execution-time,wasmerllvm,mvt,0.043324
execution-time,wasmerllvm,bicg,0.023003
execution-time,wasmerllvm,doitgen,2.216651
execution-time,wasmerllvm,2mm,8.58364
execution-time,wasmerllvm,atax,0.027271
execution-time,wasmerllvm,3mm,16.375799
execution-time,wasmerllvm,gesummv,0.00904
execution-time,wasmerllvm,syrk,3.122892
execution-time,wasmerllvm,gemm,4.408494
execution-time,wasmerllvm,syr2k,8.8078
execution-time,wasmerllvm,trmm,3.279323
execution-time,wasmerllvm,gemver,0.065093
execution-time,wasmerllvm,symm,5.738439
execution-time,wasmerllvm,trisolv,0.008327
execution-time,wasmerllvm,durbin,0.017824
execution-time,wasmerllvm,ludcmp,13.798683
execution-time,wasmerllvm,gramschmidt,9.805963
execution-time,wasmerllvm,cholesky,5.600878
execution-time,wasmerllvm,lu,14.737552
execution-time,wasmerllvm,floyd-warshall,54.369265
execution-time,wasmerllvm,nussinov,12.30437
execution-time,wasmerllvm,deriche,0.470012
execution-time,wasmerllvm,heat-3d,20.582936
execution-time,wasmerllvm,seidel-2d,43.854339
execution-time,wasmerllvm,jacobi-2d,12.554121
execution-time,wasmerllvm,adi,21.2573
execution-time,wasmerllvm,fdtd-2d,9.600711
execution-time,wasmerllvm,jacobi-1d,0.008198
