type,name,test,value
initialization-time,wavm,covariance,0.3572235940009705
initialization-time,wavm,correlation,0.36390471200138563
initialization-time,wavm,mvt,0.3509125279961154
initialization-time,wavm,bicg,0.369666579994373
initialization-time,wavm,doitgen,0.3524773829994956
initialization-time,wavm,2mm,0.35507119999965653
initialization-time,wavm,atax,0.35209144499822287
initialization-time,wavm,3mm,0.35876567200466525
initialization-time,wavm,gesummv,0.3572905309993075
initialization-time,wavm,syrk,0.3533737379984814
initialization-time,wavm,gemm,0.3595500500014168
initialization-time,wavm,syr2k,0.361592319997726
initialization-time,wavm,trmm,0.35784434500237694
initialization-time,wavm,gemver,0.37881544200354256
initialization-time,wavm,symm,0.3838624019990675
initialization-time,wavm,trisolv,0.38446505699539557
initialization-time,wavm,durbin,0.3760305519972462
initialization-time,wavm,ludcmp,0.37912286200298695
initialization-time,wavm,gramschmidt,0.3742490739969071
initialization-time,wavm,cholesky,0.3744149480044143
initialization-time,wavm,lu,0.37633942699903855
initialization-time,wavm,floyd-warshall,0.3714448180035106
initialization-time,wavm,nussinov,0.3731785900017712
initialization-time,wavm,deriche,0.37682108100125333
initialization-time,wavm,heat-3d,0.3825136290033697
initialization-time,wavm,seidel-2d,0.3784657389987842
initialization-time,wavm,jacobi-2d,0.37084171199967386
initialization-time,wavm,adi,0.37783495699841296
initialization-time,wavm,fdtd-2d,0.37672716099768877
initialization-time,wavm,jacobi-1d,0.36727365299884696
