type,name,test,value
initialization-time,wavm,covariance,0.35224435399868526
initialization-time,wavm,correlation,0.34655809300056717
initialization-time,wavm,mvt,0.3480494870000257
initialization-time,wavm,bicg,0.3497416379996139
initialization-time,wavm,doitgen,0.34855939199951536
initialization-time,wavm,2mm,0.3487737810010003
initialization-time,wavm,atax,0.3452743069992721
initialization-time,wavm,3mm,0.3515556270012894
initialization-time,wavm,gesummv,0.34447208999881695
initialization-time,wavm,syrk,0.34574417200019525
initialization-time,wavm,gemm,0.34612678499979666
initialization-time,wavm,syr2k,0.34610092799994163
initialization-time,wavm,trmm,0.34604244399997697
initialization-time,wavm,gemver,0.3491681899995456
initialization-time,wavm,symm,0.3467068570007541
initialization-time,wavm,trisolv,0.3432974280003691
initialization-time,wavm,durbin,0.3464789509998809
initialization-time,wavm,ludcmp,0.3533655589999398
initialization-time,wavm,gramschmidt,0.3531597090004652
initialization-time,wavm,cholesky,0.3567140399991331
initialization-time,wavm,lu,0.3507703760005825
initialization-time,wavm,floyd-warshall,0.3434416499985673
initialization-time,wavm,nussinov,0.3450815340002009
initialization-time,wavm,deriche,0.3506423770013498
initialization-time,wavm,heat-3d,0.3466230819994962
initialization-time,wavm,seidel-2d,0.3444902880000882
initialization-time,wavm,jacobi-2d,0.34807351699964784
initialization-time,wavm,adi,0.35522081599992816
initialization-time,wavm,fdtd-2d,0.3550518159991043
initialization-time,wavm,jacobi-1d,0.3451797159996204
