type,name,test,value
initialization-time,spidermonkey,covariance,0.02780865103704855
initialization-time,spidermonkey,correlation,0.026794319972395897
initialization-time,spidermonkey,mvt,0.027576094958931208
initialization-time,spidermonkey,bicg,0.027442232007160783
initialization-time,spidermonkey,doitgen,0.028015421994496137
initialization-time,spidermonkey,2mm,0.02830190904205665
initialization-time,spidermonkey,atax,0.03137267503188923
initialization-time,spidermonkey,3mm,0.03251599700888619
initialization-time,spidermonkey,gesummv,0.031061172019690275
initialization-time,spidermonkey,syrk,0.029309025965631008
initialization-time,spidermonkey,gemm,0.0302976300008595
initialization-time,spidermonkey,syr2k,0.028763251029886305
initialization-time,spidermonkey,trmm,0.02857904596021399
initialization-time,spidermonkey,gemver,0.03285738901467994
initialization-time,spidermonkey,symm,0.03388225304661319
initialization-time,spidermonkey,trisolv,0.03343041200423613
initialization-time,spidermonkey,durbin,0.031287041027098894
initialization-time,spidermonkey,ludcmp,0.031305838958360255
initialization-time,spidermonkey,gramschmidt,0.03168398200068623
initialization-time,spidermonkey,cholesky,0.03020648896927014
initialization-time,spidermonkey,lu,0.03169177199015394
initialization-time,spidermonkey,floyd-warshall,0.03361622500233352
initialization-time,spidermonkey,nussinov,0.034795434039551765
initialization-time,spidermonkey,deriche,0.03339187800884247
initialization-time,spidermonkey,heat-3d,0.03307653299998492
initialization-time,spidermonkey,seidel-2d,0.029849016980733722
initialization-time,spidermonkey,jacobi-2d,0.03179710701806471
initialization-time,spidermonkey,adi,0.031017835019156337
initialization-time,spidermonkey,fdtd-2d,0.032029645051807165
initialization-time,spidermonkey,jacobi-1d,0.03139043698320165
