type,name,test,value
initialization-time,wasmtimecraneliftoptimized,covariance,0.15382838899995477
initialization-time,wasmtimecraneliftoptimized,correlation,0.15230363599994234
initialization-time,wasmtimecraneliftoptimized,mvt,0.14144733500006623
initialization-time,wasmtimecraneliftoptimized,bicg,0.13948144100004356
initialization-time,wasmtimecraneliftoptimized,doitgen,0.1555488079998213
initialization-time,wasmtimecraneliftoptimized,2mm,0.14860575100010465
initialization-time,wasmtimecraneliftoptimized,atax,0.14779116999989128
initialization-time,wasmtimecraneliftoptimized,3mm,0.14221065699985047
initialization-time,wasmtimecraneliftoptimized,gesummv,0.1457495600002403
initialization-time,wasmtimecraneliftoptimized,syrk,0.14413471999978356
initialization-time,wasmtimecraneliftoptimized,gemm,0.1482156870001745
initialization-time,wasmtimecraneliftoptimized,syr2k,0.1468752470000254
initialization-time,wasmtimecraneliftoptimized,trmm,0.14932275799992567
initialization-time,wasmtimecraneliftoptimized,gemver,0.14129738900010125
initialization-time,wasmtimecraneliftoptimized,symm,0.15362135699979262
initialization-time,wasmtimecraneliftoptimized,trisolv,0.141236458000094
initialization-time,wasmtimecraneliftoptimized,durbin,0.14749119799989785
initialization-time,wasmtimecraneliftoptimized,ludcmp,0.15499395699998786
initialization-time,wasmtimecraneliftoptimized,gramschmidt,0.15798631699999532
initialization-time,wasmtimecraneliftoptimized,cholesky,0.14930401300034646
initialization-time,wasmtimecraneliftoptimized,lu,0.15470445199980531
initialization-time,wasmtimecraneliftoptimized,floyd-warshall,0.14517625000007683
initialization-time,wasmtimecraneliftoptimized,nussinov,0.15372450699987894
initialization-time,wasmtimecraneliftoptimized,deriche,0.14547467400007008
initialization-time,wasmtimecraneliftoptimized,heat-3d,0.15047032999973453
initialization-time,wasmtimecraneliftoptimized,seidel-2d,0.1466244309999638
initialization-time,wasmtimecraneliftoptimized,jacobi-2d,0.15076295599965306
initialization-time,wasmtimecraneliftoptimized,adi,0.14698413299993263
initialization-time,wasmtimecraneliftoptimized,fdtd-2d,0.14693698600012794
initialization-time,wasmtimecraneliftoptimized,jacobi-1d,0.15033276400026807
