type,name,test,value
initialization-time,nodejswasm,covariance,0.041975931999331806
initialization-time,nodejswasm,correlation,0.04320833100064192
initialization-time,nodejswasm,mvt,0.039640558999963105
initialization-time,nodejswasm,bicg,0.03783189699606737
initialization-time,nodejswasm,doitgen,0.04001152999990154
initialization-time,nodejswasm,2mm,0.041455997998127714
initialization-time,nodejswasm,atax,0.04331246299989289
initialization-time,nodejswasm,3mm,0.039529153997136746
initialization-time,nodejswasm,gesummv,0.03812567400018452
initialization-time,nodejswasm,syrk,0.03752068399626296
initialization-time,nodejswasm,gemm,0.04339208000601502
initialization-time,nodejswasm,syr2k,0.04313691699644551
initialization-time,nodejswasm,trmm,0.04214845500246156
initialization-time,nodejswasm,gemver,0.0384666720055975
initialization-time,nodejswasm,symm,0.03884969200589694
initialization-time,nodejswasm,trisolv,0.038626321002084296
initialization-time,nodejswasm,durbin,0.04414693100261502
initialization-time,nodejswasm,ludcmp,0.04172403700067662
initialization-time,nodejswasm,gramschmidt,0.03959009599930141
initialization-time,nodejswasm,cholesky,0.038802360999397933
initialization-time,nodejswasm,lu,0.04012135700031649
initialization-time,nodejswasm,floyd-warshall,0.04011621799872955
initialization-time,nodejswasm,nussinov,0.041549205998308025
initialization-time,nodejswasm,deriche,0.04053673899761634
initialization-time,nodejswasm,heat-3d,0.04110345499793766
initialization-time,nodejswasm,seidel-2d,0.041904680998413824
initialization-time,nodejswasm,jacobi-2d,0.043454938000650145
initialization-time,nodejswasm,adi,0.04322250300174346
initialization-time,nodejswasm,fdtd-2d,0.03912964200571878
initialization-time,nodejswasm,jacobi-1d,0.0380756869999459
