type,name,test,value
initialization-time,wasmerllvm,covariance,0.7805499839960248
initialization-time,wasmerllvm,correlation,0.7308447239993257
initialization-time,wasmerllvm,mvt,0.6961408010029118
initialization-time,wasmerllvm,bicg,0.6676750900005572
initialization-time,wasmerllvm,doitgen,0.6607715890058898
initialization-time,wasmerllvm,2mm,0.6713089449986
initialization-time,wasmerllvm,atax,0.658588009995583
initialization-time,wasmerllvm,3mm,0.6716691699984949
initialization-time,wasmerllvm,gesummv,0.6624311249979655
initialization-time,wasmerllvm,syrk,0.6526440130037372
initialization-time,wasmerllvm,gemm,0.6621685270001763
initialization-time,wasmerllvm,syr2k,0.655582935003622
initialization-time,wasmerllvm,trmm,0.6594265919993632
initialization-time,wasmerllvm,gemver,0.6736752270007855
initialization-time,wasmerllvm,symm,0.6593310199968982
initialization-time,wasmerllvm,trisolv,0.6562529720031307
initialization-time,wasmerllvm,durbin,0.6513102530007018
initialization-time,wasmerllvm,ludcmp,0.6689124990007258
initialization-time,wasmerllvm,gramschmidt,0.6595511279956554
initialization-time,wasmerllvm,cholesky,0.658809865002695
initialization-time,wasmerllvm,lu,0.6599933990000864
initialization-time,wasmerllvm,floyd-warshall,0.647756054000638
initialization-time,wasmerllvm,nussinov,0.6562218820035923
initialization-time,wasmerllvm,deriche,0.6631135530042229
initialization-time,wasmerllvm,heat-3d,0.6574006920054671
initialization-time,wasmerllvm,seidel-2d,0.652828309997858
initialization-time,wasmerllvm,jacobi-2d,0.6514830909945886
initialization-time,wasmerllvm,adi,0.6952581989971804
initialization-time,wasmerllvm,fdtd-2d,0.6776141500013182
initialization-time,wasmerllvm,jacobi-1d,0.6496959539945237
