type,name,test,value
initialization-time,wavm,covariance,0.35375013900193153
initialization-time,wavm,correlation,0.35810254300304223
initialization-time,wavm,mvt,0.36057100300240563
initialization-time,wavm,bicg,0.35023859499779064
initialization-time,wavm,doitgen,0.353100430998893
initialization-time,wavm,2mm,0.36182844699942507
initialization-time,wavm,atax,0.3466637070014258
initialization-time,wavm,3mm,0.3585687689992483
initialization-time,wavm,gesummv,0.35687342399614863
initialization-time,wavm,syrk,0.3554737259983085
initialization-time,wavm,gemm,0.3484924700023839
initialization-time,wavm,syr2k,0.35224221300450154
initialization-time,wavm,trmm,0.35801866900146706
initialization-time,wavm,gemver,0.36497252200206276
initialization-time,wavm,symm,0.3607511939990218
initialization-time,wavm,trisolv,0.3582982970037847
initialization-time,wavm,durbin,0.3647817000019131
initialization-time,wavm,ludcmp,0.3729975079986616
initialization-time,wavm,gramschmidt,0.36406657499901485
initialization-time,wavm,cholesky,0.3602687240054365
initialization-time,wavm,lu,0.3499712649936555
initialization-time,wavm,floyd-warshall,0.34842102900438476
initialization-time,wavm,nussinov,0.35104702299577184
initialization-time,wavm,deriche,0.3611848889995599
initialization-time,wavm,heat-3d,0.36177019899332663
initialization-time,wavm,seidel-2d,0.3487255870059016
initialization-time,wavm,jacobi-2d,0.34802662099536974
initialization-time,wavm,adi,0.35920985200209543
initialization-time,wavm,fdtd-2d,0.35838519500248367
initialization-time,wavm,jacobi-1d,0.3472834200001671
