type,name,test,value
initialization-time,wasmtimecraneliftoptimized,covariance,0.13797206300000653
initialization-time,wasmtimecraneliftoptimized,correlation,0.13795649400000798
initialization-time,wasmtimecraneliftoptimized,mvt,0.14092360800000847
initialization-time,wasmtimecraneliftoptimized,bicg,0.13982793100001345
initialization-time,wasmtimecraneliftoptimized,doitgen,0.15936073500000703
initialization-time,wasmtimecraneliftoptimized,2mm,0.14079425500000298
initialization-time,wasmtimecraneliftoptimized,atax,0.15331082200000878
initialization-time,wasmtimecraneliftoptimized,3mm,0.14833418199998505
initialization-time,wasmtimecraneliftoptimized,gesummv,0.146513380000016
initialization-time,wasmtimecraneliftoptimized,syrk,0.14272633400000245
initialization-time,wasmtimecraneliftoptimized,gemm,0.14198958499997616
initialization-time,wasmtimecraneliftoptimized,syr2k,0.14975977700001408
initialization-time,wasmtimecraneliftoptimized,trmm,0.14426956099998733
initialization-time,wasmtimecraneliftoptimized,gemver,0.14251683899999534
initialization-time,wasmtimecraneliftoptimized,symm,0.14248444399999016
initialization-time,wasmtimecraneliftoptimized,trisolv,0.14404572699999107
initialization-time,wasmtimecraneliftoptimized,durbin,0.13731493500000624
initialization-time,wasmtimecraneliftoptimized,ludcmp,0.1420074609999915
initialization-time,wasmtimecraneliftoptimized,gramschmidt,0.14714928699999064
initialization-time,wasmtimecraneliftoptimized,cholesky,0.13855866800000172
initialization-time,wasmtimecraneliftoptimized,lu,0.1397954420000076
initialization-time,wasmtimecraneliftoptimized,floyd-warshall,0.14762433000001352
initialization-time,wasmtimecraneliftoptimized,nussinov,0.14194586399997888
initialization-time,wasmtimecraneliftoptimized,deriche,0.14199852699999838
initialization-time,wasmtimecraneliftoptimized,heat-3d,0.1385419129999832
initialization-time,wasmtimecraneliftoptimized,seidel-2d,0.13855431199999657
initialization-time,wasmtimecraneliftoptimized,jacobi-2d,0.14186380900000017
initialization-time,wasmtimecraneliftoptimized,adi,0.14386565700002052
initialization-time,wasmtimecraneliftoptimized,fdtd-2d,0.14372987300001228
initialization-time,wasmtimecraneliftoptimized,jacobi-1d,0.14988419100001238
