type,name,test,value
initialization-time,nodejswasm,covariance,0.04188374500517966
initialization-time,nodejswasm,correlation,0.0419593740007258
initialization-time,nodejswasm,mvt,0.042429501001606695
initialization-time,nodejswasm,bicg,0.03893466599402018
initialization-time,nodejswasm,doitgen,0.03807679699821165
initialization-time,nodejswasm,2mm,0.04001869700005045
initialization-time,nodejswasm,atax,0.041027598999789916
initialization-time,nodejswasm,3mm,0.04059646200039424
initialization-time,nodejswasm,gesummv,0.04101896900101565
initialization-time,nodejswasm,syrk,0.04029244999401271
initialization-time,nodejswasm,gemm,0.04160054000385571
initialization-time,nodejswasm,syr2k,0.04362619499443099
initialization-time,nodejswasm,trmm,0.04192608900484629
initialization-time,nodejswasm,gemver,0.04112988700217102
initialization-time,nodejswasm,symm,0.03838142700260505
initialization-time,nodejswasm,trisolv,0.039409185003023595
initialization-time,nodejswasm,durbin,0.042550906000542454
initialization-time,nodejswasm,ludcmp,0.04307186100049876
initialization-time,nodejswasm,gramschmidt,0.04252995400020154
initialization-time,nodejswasm,cholesky,0.03857159999461146
initialization-time,nodejswasm,lu,0.03942420100065647
initialization-time,nodejswasm,floyd-warshall,0.04173239699593978
initialization-time,nodejswasm,nussinov,0.04199954700015951
initialization-time,nodejswasm,deriche,0.038512783001351636
initialization-time,nodejswasm,heat-3d,0.03761998499976471
initialization-time,nodejswasm,seidel-2d,0.04148106899810955
initialization-time,nodejswasm,jacobi-2d,0.04208574500080431
initialization-time,nodejswasm,adi,0.04392479800299043
initialization-time,nodejswasm,fdtd-2d,0.03870223400008399
initialization-time,nodejswasm,jacobi-1d,0.03955341300024884
