type,name,test,value
initialization-time,spidermonkey,covariance,0.03054376703221351
initialization-time,spidermonkey,correlation,0.027158322045579553
initialization-time,spidermonkey,mvt,0.026581576967146248
initialization-time,spidermonkey,bicg,0.02912514901254326
initialization-time,spidermonkey,doitgen,0.03271491301711649
initialization-time,spidermonkey,2mm,0.03421620698645711
initialization-time,spidermonkey,atax,0.031152913987170905
initialization-time,spidermonkey,3mm,0.03183947398792952
initialization-time,spidermonkey,gesummv,0.03124365396797657
initialization-time,spidermonkey,syrk,0.031188550987280905
initialization-time,spidermonkey,gemm,0.028728042030707
initialization-time,spidermonkey,syr2k,0.03092996298801154
initialization-time,spidermonkey,trmm,0.031381806009449065
initialization-time,spidermonkey,gemver,0.0307438779855147
initialization-time,spidermonkey,symm,0.02920950303087011
initialization-time,spidermonkey,trisolv,0.02889604598749429
initialization-time,spidermonkey,durbin,0.02783973194891587
initialization-time,spidermonkey,ludcmp,0.029762542981188744
initialization-time,spidermonkey,gramschmidt,0.03138199000386521
initialization-time,spidermonkey,cholesky,0.030793924001045525
initialization-time,spidermonkey,lu,0.0352235899772495
initialization-time,spidermonkey,floyd-warshall,0.03229680599179119
initialization-time,spidermonkey,nussinov,0.030172543018124998
initialization-time,spidermonkey,deriche,0.02864847396267578
initialization-time,spidermonkey,heat-3d,0.031020563968922943
initialization-time,spidermonkey,seidel-2d,0.03252086299471557
initialization-time,spidermonkey,jacobi-2d,0.03301024198299274
initialization-time,spidermonkey,adi,0.03217287897132337
initialization-time,spidermonkey,fdtd-2d,0.031583603005856276
initialization-time,spidermonkey,jacobi-1d,0.029379787971265614
