type,name,test,value
initialization-time,nodejs,covariance,0.031044064999150578
initialization-time,nodejs,correlation,0.030966405996878166
initialization-time,nodejs,mvt,0.032351068999560084
initialization-time,nodejs,bicg,0.031321381000452675
initialization-time,nodejs,doitgen,0.03240216799895279
initialization-time,nodejs,2mm,0.03376967299846001
initialization-time,nodejs,atax,0.03499968799587805
initialization-time,nodejs,3mm,0.03418923199933488
initialization-time,nodejs,gesummv,0.03189810500043677
initialization-time,nodejs,syrk,0.032396543996583205
initialization-time,nodejs,gemm,0.0346732219986734
initialization-time,nodejs,syr2k,0.03378221599996323
initialization-time,nodejs,trmm,0.03586117600207217
initialization-time,nodejs,gemver,0.03777112600073451
initialization-time,nodejs,symm,0.03559441999823321
initialization-time,nodejs,trisolv,0.0336639320012182
initialization-time,nodejs,durbin,0.03326286800438538
initialization-time,nodejs,ludcmp,0.0357771609997144
initialization-time,nodejs,gramschmidt,0.03678881200175965
initialization-time,nodejs,cholesky,0.03560528599336976
initialization-time,nodejs,lu,0.0345848759970977
initialization-time,nodejs,floyd-warshall,0.03231504300492816
initialization-time,nodejs,nussinov,0.03278017699631164
initialization-time,nodejs,deriche,0.03510401300445665
initialization-time,nodejs,heat-3d,0.036697900999570265
initialization-time,nodejs,seidel-2d,0.03498961900186259
initialization-time,nodejs,jacobi-2d,0.034101779005141
initialization-time,nodejs,adi,0.03378312700078823
initialization-time,nodejs,fdtd-2d,0.03223907899518963
initialization-time,nodejs,jacobi-1d,0.03533263500139583
