type,name,test,value
initialization-time,wasmerllvm,covariance,0.6608603650020086
initialization-time,wasmerllvm,correlation,0.6601996459939983
initialization-time,wasmerllvm,mvt,0.6616593790022307
initialization-time,wasmerllvm,bicg,0.658059735003917
initialization-time,wasmerllvm,doitgen,0.6530855050004902
initialization-time,wasmerllvm,2mm,0.659261280001374
initialization-time,wasmerllvm,atax,0.647614141998929
initialization-time,wasmerllvm,3mm,0.6733057519959402
initialization-time,wasmerllvm,gesummv,0.6596957489964552
initialization-time,wasmerllvm,syrk,0.6552157640035148
initialization-time,wasmerllvm,gemm,0.6487109470035648
initialization-time,wasmerllvm,syr2k,0.649580404999142
initialization-time,wasmerllvm,trmm,0.662110703997314
initialization-time,wasmerllvm,gemver,0.6727091760039912
initialization-time,wasmerllvm,symm,0.666670773003716
initialization-time,wasmerllvm,trisolv,0.6689542140011326
initialization-time,wasmerllvm,durbin,0.6514218340016669
initialization-time,wasmerllvm,ludcmp,0.6849933359990246
initialization-time,wasmerllvm,gramschmidt,0.675949081996805
initialization-time,wasmerllvm,cholesky,0.6648712070018519
initialization-time,wasmerllvm,lu,0.669199268995726
initialization-time,wasmerllvm,floyd-warshall,0.6567474240000593
initialization-time,wasmerllvm,nussinov,0.6607119199979934
initialization-time,wasmerllvm,deriche,0.7051407750041108
initialization-time,wasmerllvm,heat-3d,0.681583616998978
initialization-time,wasmerllvm,seidel-2d,0.665465886995662
initialization-time,wasmerllvm,jacobi-2d,0.6537100689965882
initialization-time,wasmerllvm,adi,0.6731240680019255
initialization-time,wasmerllvm,fdtd-2d,0.6733614909971948
initialization-time,wasmerllvm,jacobi-1d,0.6596421879949048
