type,name,test,value
initialization-time,wasmerllvm,covariance,0.7016392209989135
initialization-time,wasmerllvm,correlation,0.6933320509997429
initialization-time,wasmerllvm,mvt,0.6553125030004594
initialization-time,wasmerllvm,bicg,0.659804892999091
initialization-time,wasmerllvm,doitgen,0.6588349039993773
initialization-time,wasmerllvm,2mm,0.6729960689990548
initialization-time,wasmerllvm,atax,0.6605441610008711
initialization-time,wasmerllvm,3mm,0.6759859699996014
initialization-time,wasmerllvm,gesummv,0.6545886040003097
initialization-time,wasmerllvm,syrk,0.6431571100001747
initialization-time,wasmerllvm,gemm,0.6600889259971154
initialization-time,wasmerllvm,syr2k,0.6520182059975923
initialization-time,wasmerllvm,trmm,0.6545291760012333
initialization-time,wasmerllvm,gemver,0.6755071849984233
initialization-time,wasmerllvm,symm,0.6596322340010374
initialization-time,wasmerllvm,trisolv,0.6561152509966632
initialization-time,wasmerllvm,durbin,0.6657884169981116
initialization-time,wasmerllvm,ludcmp,0.6821582199991099
initialization-time,wasmerllvm,gramschmidt,0.6728557160022319
initialization-time,wasmerllvm,cholesky,0.6716765950004628
initialization-time,wasmerllvm,lu,0.6830504050012678
initialization-time,wasmerllvm,floyd-warshall,0.6692958570019982
initialization-time,wasmerllvm,nussinov,0.6844937309979287
initialization-time,wasmerllvm,deriche,0.6920300040001166
initialization-time,wasmerllvm,heat-3d,0.6804006100028346
initialization-time,wasmerllvm,seidel-2d,0.691124218999903
initialization-time,wasmerllvm,jacobi-2d,0.6602708789978351
initialization-time,wasmerllvm,adi,0.6754213749991322
initialization-time,wasmerllvm,fdtd-2d,0.6746243759989738
initialization-time,wasmerllvm,jacobi-1d,0.6638390340012847
