type,name,test,value
initialization-time,spidermonkey,covariance,0.02780360501492396
initialization-time,spidermonkey,correlation,0.02825727197341621
initialization-time,spidermonkey,mvt,0.028067375998944044
initialization-time,spidermonkey,bicg,0.02819889597594738
initialization-time,spidermonkey,doitgen,0.028186897980049253
initialization-time,spidermonkey,2mm,0.028618760989047587
initialization-time,spidermonkey,atax,0.03507018700474873
initialization-time,spidermonkey,3mm,0.032942389021627605
initialization-time,spidermonkey,gesummv,0.032403666991740465
initialization-time,spidermonkey,syrk,0.029824197990819812
initialization-time,spidermonkey,gemm,0.02958241302985698
initialization-time,spidermonkey,syr2k,0.029649543983396143
initialization-time,spidermonkey,trmm,0.030305387976113707
initialization-time,spidermonkey,gemver,0.034865021996665746
initialization-time,spidermonkey,symm,0.036666122963652015
initialization-time,spidermonkey,trisolv,0.0305223329924047
initialization-time,spidermonkey,durbin,0.028214662976097316
initialization-time,spidermonkey,ludcmp,0.028829677030444145
initialization-time,spidermonkey,gramschmidt,0.02803211403079331
initialization-time,spidermonkey,cholesky,0.029320614004973322
initialization-time,spidermonkey,lu,0.03134380199480802
initialization-time,spidermonkey,floyd-warshall,0.03265644202474505
initialization-time,spidermonkey,nussinov,0.031711463001556695
initialization-time,spidermonkey,deriche,0.02986203000182286
initialization-time,spidermonkey,heat-3d,0.02771257096901536
initialization-time,spidermonkey,seidel-2d,0.02771426597610116
initialization-time,spidermonkey,jacobi-2d,0.029266994970384985
initialization-time,spidermonkey,adi,0.031698915001470596
initialization-time,spidermonkey,fdtd-2d,0.033124011009931564
initialization-time,spidermonkey,jacobi-1d,0.031394350982736796
