type,name,test,value
initialization-time,spidermonkey,covariance,0.02786273299716413
initialization-time,spidermonkey,correlation,0.027959321974776685
initialization-time,spidermonkey,mvt,0.028177888016216457
initialization-time,spidermonkey,bicg,0.02829864399973303
initialization-time,spidermonkey,doitgen,0.02851588500197977
initialization-time,spidermonkey,2mm,0.029149543028324842
initialization-time,spidermonkey,atax,0.031248486950062215
initialization-time,spidermonkey,3mm,0.031616744003258646
initialization-time,spidermonkey,gesummv,0.03190120297949761
initialization-time,spidermonkey,syrk,0.0315760689554736
initialization-time,spidermonkey,gemm,0.03140013403026387
initialization-time,spidermonkey,syr2k,0.03217531502014026
initialization-time,spidermonkey,trmm,0.03018603299278766
initialization-time,spidermonkey,gemver,0.031181647966150194
initialization-time,spidermonkey,symm,0.033983868022914976
initialization-time,spidermonkey,trisolv,0.0320073320181109
initialization-time,spidermonkey,durbin,0.032059013028629124
initialization-time,spidermonkey,ludcmp,0.03023475600639358
initialization-time,spidermonkey,gramschmidt,0.02693311800248921
initialization-time,spidermonkey,cholesky,0.02893053600564599
initialization-time,spidermonkey,lu,0.0308292229892686
initialization-time,spidermonkey,floyd-warshall,0.032763219031039625
initialization-time,spidermonkey,nussinov,0.031836323032621294
initialization-time,spidermonkey,deriche,0.030190473946277052
initialization-time,spidermonkey,heat-3d,0.028557353012729436
initialization-time,spidermonkey,seidel-2d,0.0276575880125165
initialization-time,spidermonkey,jacobi-2d,0.028726855001877993
initialization-time,spidermonkey,adi,0.03160186001332477
initialization-time,spidermonkey,fdtd-2d,0.03169811196858063
initialization-time,spidermonkey,jacobi-1d,0.031057232001330703
