type,name,test,value
execution-time,wasmerllvm,covariance,7.669411
execution-time,wasmerllvm,correlation,7.579936
execution-time,wasmerllvm,mvt,0.042561
execution-time,wasmerllvm,bicg,0.022285
execution-time,wasmerllvm,doitgen,2.136226
execution-time,wasmerllvm,2mm,8.718388
execution-time,wasmerllvm,atax,0.027844
execution-time,wasmerllvm,3mm,18.24276
execution-time,wasmerllvm,gesummv,0.009162
execution-time,wasmerllvm,syrk,3.230695
execution-time,wasmerllvm,gemm,4.267166
execution-time,wasmerllvm,syr2k,9.458779
execution-time,wasmerllvm,trmm,3.283298
execution-time,wasmerllvm,gemver,0.069055
execution-time,wasmerllvm,symm,6.327213
execution-time,wasmerllvm,trisolv,0.00843
execution-time,wasmerllvm,durbin,0.017908
execution-time,wasmerllvm,ludcmp,14.938145
execution-time,wasmerllvm,gramschmidt,9.822621
execution-time,wasmerllvm,cholesky,5.472227
execution-time,wasmerllvm,lu,15.376206
execution-time,wasmerllvm,floyd-warshall,54.270717
execution-time,wasmerllvm,nussinov,12.993906
execution-time,wasmerllvm,deriche,0.473012
execution-time,wasmerllvm,heat-3d,20.502966
execution-time,wasmerllvm,seidel-2d,44.047315
execution-time,wasmerllvm,jacobi-2d,12.040207
execution-time,wasmerllvm,adi,20.604062
execution-time,wasmerllvm,fdtd-2d,9.658761
execution-time,wasmerllvm,jacobi-1d,0.00803
