type,name,test,value
initialization-time,wavm,covariance,0.43255452399999683
initialization-time,wavm,correlation,0.35118532699999605
initialization-time,wavm,mvt,0.35098757100000455
initialization-time,wavm,bicg,0.3504152640000058
initialization-time,wavm,doitgen,0.34901855100000034
initialization-time,wavm,2mm,0.3524687040000032
initialization-time,wavm,atax,0.3461085449999928
initialization-time,wavm,3mm,0.3513820160000023
initialization-time,wavm,gesummv,0.35478717499999846
initialization-time,wavm,syrk,0.3701585560000069
initialization-time,wavm,gemm,0.3803258340000042
initialization-time,wavm,syr2k,0.4233878120000014
initialization-time,wavm,trmm,0.39332394400000226
initialization-time,wavm,gemver,0.37726061900001184
initialization-time,wavm,symm,0.3677134029999962
initialization-time,wavm,trisolv,0.37760176300000126
initialization-time,wavm,durbin,0.3936820400000016
initialization-time,wavm,ludcmp,0.38714709900000344
initialization-time,wavm,gramschmidt,0.37884066200000177
initialization-time,wavm,cholesky,0.3688789340000085
initialization-time,wavm,lu,0.43084895799999856
initialization-time,wavm,floyd-warshall,0.35805671999999333
initialization-time,wavm,nussinov,0.34776149699999337
initialization-time,wavm,deriche,0.47512102400000344
initialization-time,wavm,heat-3d,0.5938087410000037
initialization-time,wavm,seidel-2d,0.46849010500000077
initialization-time,wavm,jacobi-2d,0.3665819389999996
initialization-time,wavm,adi,0.3569204540000044
initialization-time,wavm,fdtd-2d,0.3537589750000052
initialization-time,wavm,jacobi-1d,0.3460121759999879
