type,name,test,value
initialization-time,wasmerllvm,covariance,0.7137737880002533
initialization-time,wasmerllvm,correlation,0.6716815420004423
initialization-time,wasmerllvm,mvt,0.6687400060000073
initialization-time,wasmerllvm,bicg,0.6756772579992685
initialization-time,wasmerllvm,doitgen,0.6698213389990997
initialization-time,wasmerllvm,2mm,0.6664516309992905
initialization-time,wasmerllvm,atax,0.6593199480012117
initialization-time,wasmerllvm,3mm,0.6937770329986961
initialization-time,wasmerllvm,gesummv,0.6830127749999519
initialization-time,wasmerllvm,syrk,0.6695392370002082
initialization-time,wasmerllvm,gemm,0.6772055649998947
initialization-time,wasmerllvm,syr2k,0.6881383750005625
initialization-time,wasmerllvm,trmm,0.6831602989987005
initialization-time,wasmerllvm,gemver,0.7011520440009917
initialization-time,wasmerllvm,symm,0.6868673739991209
initialization-time,wasmerllvm,trisolv,0.6857343079991551
initialization-time,wasmerllvm,durbin,0.6957403380001779
initialization-time,wasmerllvm,ludcmp,0.69815815399852
initialization-time,wasmerllvm,gramschmidt,0.6573199720005505
initialization-time,wasmerllvm,cholesky,0.6508877100004611
initialization-time,wasmerllvm,lu,0.6707754409999325
initialization-time,wasmerllvm,floyd-warshall,0.6406775480008946
initialization-time,wasmerllvm,nussinov,0.6460266670001147
initialization-time,wasmerllvm,deriche,0.665107809998517
initialization-time,wasmerllvm,heat-3d,0.6471225170007529
initialization-time,wasmerllvm,seidel-2d,0.6457590899990464
initialization-time,wasmerllvm,jacobi-2d,0.6480186000007961
initialization-time,wasmerllvm,adi,0.668339895999452
initialization-time,wasmerllvm,fdtd-2d,0.6609403689999453
initialization-time,wasmerllvm,jacobi-1d,0.6420432920003805
