type,name,test,value
initialization-time,nodejs,covariance,0.03066224400390638
initialization-time,nodejs,correlation,0.031243862998962868
initialization-time,nodejs,mvt,0.031072719000803772
initialization-time,nodejs,bicg,0.03129068399721291
initialization-time,nodejs,doitgen,0.033050353995349724
initialization-time,nodejs,2mm,0.032965398000669666
initialization-time,nodejs,atax,0.036231152997061145
initialization-time,nodejs,3mm,0.03524969499994768
initialization-time,nodejs,gesummv,0.03209403400251176
initialization-time,nodejs,syrk,0.03348155900312122
initialization-time,nodejs,gemm,0.034339017001912
initialization-time,nodejs,syr2k,0.03367992700077593
initialization-time,nodejs,trmm,0.035456437995890155
initialization-time,nodejs,gemver,0.03329972399660619
initialization-time,nodejs,symm,0.03388657499453984
initialization-time,nodejs,trisolv,0.03375700600008713
initialization-time,nodejs,durbin,0.03169276699918555
initialization-time,nodejs,ludcmp,0.03580949299794156
initialization-time,nodejs,gramschmidt,0.034027134999632835
initialization-time,nodejs,cholesky,0.03512240100099007
initialization-time,nodejs,lu,0.03210380500240717
initialization-time,nodejs,floyd-warshall,0.03132201200060081
initialization-time,nodejs,nussinov,0.03380187400034629
initialization-time,nodejs,deriche,0.0352327009968576
initialization-time,nodejs,heat-3d,0.03360181900643511
initialization-time,nodejs,seidel-2d,0.035184617998311296
initialization-time,nodejs,jacobi-2d,0.0322446489954018
initialization-time,nodejs,adi,0.0344424689974403
initialization-time,nodejs,fdtd-2d,0.034810592005669605
initialization-time,nodejs,jacobi-1d,0.03358130299602635
