type,name,test,value
initialization-time,wasmtimecraneliftoptimized,covariance,0.16247201099940867
initialization-time,wasmtimecraneliftoptimized,correlation,0.14941313899907982
initialization-time,wasmtimecraneliftoptimized,mvt,0.14901025600011053
initialization-time,wasmtimecraneliftoptimized,bicg,0.14590608599974075
initialization-time,wasmtimecraneliftoptimized,doitgen,0.1517290760002652
initialization-time,wasmtimecraneliftoptimized,2mm,0.14515655300056096
initialization-time,wasmtimecraneliftoptimized,atax,0.14656170399939583
initialization-time,wasmtimecraneliftoptimized,3mm,0.1624744990003819
initialization-time,wasmtimecraneliftoptimized,gesummv,0.15604931999951077
initialization-time,wasmtimecraneliftoptimized,syrk,0.15015551100077573
initialization-time,wasmtimecraneliftoptimized,gemm,0.15349695899931248
initialization-time,wasmtimecraneliftoptimized,syr2k,0.16482788600114873
initialization-time,wasmtimecraneliftoptimized,trmm,0.15163494599983096
initialization-time,wasmtimecraneliftoptimized,gemver,0.14581273200019496
initialization-time,wasmtimecraneliftoptimized,symm,0.15537332100029744
initialization-time,wasmtimecraneliftoptimized,trisolv,0.15027025199924537
initialization-time,wasmtimecraneliftoptimized,durbin,0.15096800200080907
initialization-time,wasmtimecraneliftoptimized,ludcmp,0.14939516300000832
initialization-time,wasmtimecraneliftoptimized,gramschmidt,0.1512581990009494
initialization-time,wasmtimecraneliftoptimized,cholesky,0.15116255400062073
initialization-time,wasmtimecraneliftoptimized,lu,0.15337036200071452
initialization-time,wasmtimecraneliftoptimized,floyd-warshall,0.1513129229988408
initialization-time,wasmtimecraneliftoptimized,nussinov,0.1480996079990291
initialization-time,wasmtimecraneliftoptimized,deriche,0.1448414890001004
initialization-time,wasmtimecraneliftoptimized,heat-3d,0.15236239099976956
initialization-time,wasmtimecraneliftoptimized,seidel-2d,0.14991090699913912
initialization-time,wasmtimecraneliftoptimized,jacobi-2d,0.15194937300111633
initialization-time,wasmtimecraneliftoptimized,adi,0.1501279419990169
initialization-time,wasmtimecraneliftoptimized,fdtd-2d,0.15681247599968628
initialization-time,wasmtimecraneliftoptimized,jacobi-1d,0.1466415800005052
