type,name,test,value
initialization-time,wasmtimecraneliftoptimized,covariance,0.1492219869978726
initialization-time,wasmtimecraneliftoptimized,correlation,0.15863166600320255
initialization-time,wasmtimecraneliftoptimized,mvt,0.1439942869983497
initialization-time,wasmtimecraneliftoptimized,bicg,0.14216573399608023
initialization-time,wasmtimecraneliftoptimized,doitgen,0.14440444199863123
initialization-time,wasmtimecraneliftoptimized,2mm,0.1518175160017563
initialization-time,wasmtimecraneliftoptimized,atax,0.15230574599991087
initialization-time,wasmtimecraneliftoptimized,3mm,0.14307793300395133
initialization-time,wasmtimecraneliftoptimized,gesummv,0.14212624200445134
initialization-time,wasmtimecraneliftoptimized,syrk,0.14722861000336707
initialization-time,wasmtimecraneliftoptimized,gemm,0.1447828419986763
initialization-time,wasmtimecraneliftoptimized,syr2k,0.14409164399694419
initialization-time,wasmtimecraneliftoptimized,trmm,0.148806359997252
initialization-time,wasmtimecraneliftoptimized,gemver,0.17325118799635675
initialization-time,wasmtimecraneliftoptimized,symm,0.2598697200010065
initialization-time,wasmtimecraneliftoptimized,trisolv,0.22605897200264735
initialization-time,wasmtimecraneliftoptimized,durbin,0.24199462700198637
initialization-time,wasmtimecraneliftoptimized,ludcmp,0.15838062800321495
initialization-time,wasmtimecraneliftoptimized,gramschmidt,0.16085766000469448
initialization-time,wasmtimecraneliftoptimized,cholesky,0.14378262100217398
initialization-time,wasmtimecraneliftoptimized,lu,0.14721905999613227
initialization-time,wasmtimecraneliftoptimized,floyd-warshall,0.15029233899986139
initialization-time,wasmtimecraneliftoptimized,nussinov,0.17494208399875788
initialization-time,wasmtimecraneliftoptimized,deriche,0.15378324500488816
initialization-time,wasmtimecraneliftoptimized,heat-3d,0.15948758400190854
initialization-time,wasmtimecraneliftoptimized,seidel-2d,0.152626898001472
initialization-time,wasmtimecraneliftoptimized,jacobi-2d,0.15607678000378655
initialization-time,wasmtimecraneliftoptimized,adi,0.14408237300085602
initialization-time,wasmtimecraneliftoptimized,fdtd-2d,0.14980038300564047
initialization-time,wasmtimecraneliftoptimized,jacobi-1d,0.15920279300189577
