type,name,test,value
initialization-time,wavm,covariance,0.41057183999873814
initialization-time,wavm,correlation,0.34988494199933484
initialization-time,wavm,mvt,0.3485537730011856
initialization-time,wavm,bicg,0.34565980000115815
initialization-time,wavm,doitgen,0.34544084400113206
initialization-time,wavm,2mm,0.34926205400188337
initialization-time,wavm,atax,0.3453613769997901
initialization-time,wavm,3mm,0.3506272859995079
initialization-time,wavm,gesummv,0.34646139799951925
initialization-time,wavm,syrk,0.3431325999990804
initialization-time,wavm,gemm,0.35316682900156593
initialization-time,wavm,syr2k,0.34647650300030364
initialization-time,wavm,trmm,0.3437444810006127
initialization-time,wavm,gemver,0.3489039589985623
initialization-time,wavm,symm,0.34678411099957884
initialization-time,wavm,trisolv,0.3440350450000551
initialization-time,wavm,durbin,0.3422899760007567
initialization-time,wavm,ludcmp,0.3510725720007031
initialization-time,wavm,gramschmidt,0.34853602700241026
initialization-time,wavm,cholesky,0.34549966499980655
initialization-time,wavm,lu,0.3536807279997447
initialization-time,wavm,floyd-warshall,0.3478309409983922
initialization-time,wavm,nussinov,0.3454308369982755
initialization-time,wavm,deriche,0.34871322400067584
initialization-time,wavm,heat-3d,0.3483453949993418
initialization-time,wavm,seidel-2d,0.34827753500212566
initialization-time,wavm,jacobi-2d,0.35297735299900523
initialization-time,wavm,adi,0.354464927000663
initialization-time,wavm,fdtd-2d,0.353596553002717
initialization-time,wavm,jacobi-1d,0.34209856300003594
