type,name,test,value
initialization-time,nodejswasm,covariance,0.043573408998781815
initialization-time,nodejswasm,correlation,0.04248518100212095
initialization-time,nodejswasm,mvt,0.04030036900076084
initialization-time,nodejswasm,bicg,0.041952081002818886
initialization-time,nodejswasm,doitgen,0.039660116999584716
initialization-time,nodejswasm,2mm,0.0378220880011213
initialization-time,nodejswasm,atax,0.04087228300340939
initialization-time,nodejswasm,3mm,0.04057802000170341
initialization-time,nodejswasm,gesummv,0.04106550699361833
initialization-time,nodejswasm,syrk,0.03990120399976149
initialization-time,nodejswasm,gemm,0.04094938399794046
initialization-time,nodejswasm,syr2k,0.04166708800039487
initialization-time,nodejswasm,trmm,0.04231368699402083
initialization-time,nodejswasm,gemver,0.04002211999613792
initialization-time,nodejswasm,symm,0.03874484699917957
initialization-time,nodejswasm,trisolv,0.038302822002151515
initialization-time,nodejswasm,durbin,0.04225365100137424
initialization-time,nodejswasm,ludcmp,0.04157153300184291
initialization-time,nodejswasm,gramschmidt,0.041824773004918825
initialization-time,nodejswasm,cholesky,0.03861283900187118
initialization-time,nodejswasm,lu,0.03994127400073921
initialization-time,nodejswasm,floyd-warshall,0.04061144300067099
initialization-time,nodejswasm,nussinov,0.04062572999828262
initialization-time,nodejswasm,deriche,0.04155401000025449
initialization-time,nodejswasm,heat-3d,0.041101669005001895
initialization-time,nodejswasm,seidel-2d,0.03850966499885544
initialization-time,nodejswasm,jacobi-2d,0.04373326300265035
initialization-time,nodejswasm,adi,0.04307140300079482
initialization-time,nodejswasm,fdtd-2d,0.04013045100145973
initialization-time,nodejswasm,jacobi-1d,0.038765034994867165
