type,name,test,value
initialization-time,wavm,covariance,0.42153755400067894
initialization-time,wavm,correlation,0.35354197600099724
initialization-time,wavm,mvt,0.35145612000633264
initialization-time,wavm,bicg,0.3492124670010526
initialization-time,wavm,doitgen,0.35397897900111275
initialization-time,wavm,2mm,0.3558322410026449
initialization-time,wavm,atax,0.35035705199697986
initialization-time,wavm,3mm,0.3574952389972168
initialization-time,wavm,gesummv,0.3508549129983294
initialization-time,wavm,syrk,0.3472799480005051
initialization-time,wavm,gemm,0.348760205997678
initialization-time,wavm,syr2k,0.3515215950028505
initialization-time,wavm,trmm,0.3523790229955921
initialization-time,wavm,gemver,0.35733708000043407
initialization-time,wavm,symm,0.35795775299629895
initialization-time,wavm,trisolv,0.3463853069988545
initialization-time,wavm,durbin,0.35134070699859876
initialization-time,wavm,ludcmp,0.35827955399872735
initialization-time,wavm,gramschmidt,0.36476024400326423
initialization-time,wavm,cholesky,0.35763410400249995
initialization-time,wavm,lu,0.3523204610028188
initialization-time,wavm,floyd-warshall,0.3519652969989693
initialization-time,wavm,nussinov,0.34982146700349404
initialization-time,wavm,deriche,0.3561761720047798
initialization-time,wavm,heat-3d,0.35346087999641895
initialization-time,wavm,seidel-2d,0.3505886099956115
initialization-time,wavm,jacobi-2d,0.35219942899857415
initialization-time,wavm,adi,0.35796475199458655
initialization-time,wavm,fdtd-2d,0.3601437690012972
initialization-time,wavm,jacobi-1d,0.35065647900046315
