type,name,test,value
initialization-time,nodejs,covariance,0.031221649995131884
initialization-time,nodejs,correlation,0.03314609899825882
initialization-time,nodejs,mvt,0.033457156001531985
initialization-time,nodejs,bicg,0.03288531699945452
initialization-time,nodejs,doitgen,0.034003905006102286
initialization-time,nodejs,2mm,0.034780269001203123
initialization-time,nodejs,atax,0.03440618899912806
initialization-time,nodejs,3mm,0.03491687499627005
initialization-time,nodejs,gesummv,0.033576572001038585
initialization-time,nodejs,syrk,0.03291748100309633
initialization-time,nodejs,gemm,0.03250375000061467
initialization-time,nodejs,syr2k,0.03479563500150107
initialization-time,nodejs,trmm,0.03348266999819316
initialization-time,nodejs,gemver,0.03617632499663159
initialization-time,nodejs,symm,0.03523819700058084
initialization-time,nodejs,trisolv,0.03342559300654102
initialization-time,nodejs,durbin,0.03181383299670415
initialization-time,nodejs,ludcmp,0.034221560999867506
initialization-time,nodejs,gramschmidt,0.036098725999181625
initialization-time,nodejs,cholesky,0.036889994000375737
initialization-time,nodejs,lu,0.03469245800079079
initialization-time,nodejs,floyd-warshall,0.031393387995194644
initialization-time,nodejs,nussinov,0.03369499799737241
initialization-time,nodejs,deriche,0.035047878001932986
initialization-time,nodejs,heat-3d,0.035374611004954204
initialization-time,nodejs,seidel-2d,0.03368149400193943
initialization-time,nodejs,jacobi-2d,0.031798261996300425
initialization-time,nodejs,adi,0.031610732003173325
initialization-time,nodejs,fdtd-2d,0.0329096350033069
initialization-time,nodejs,jacobi-1d,0.03250271500292001
