type,name,test,value
execution-time,wasmerllvm,covariance,7.560948
execution-time,wasmerllvm,correlation,7.590193
execution-time,wasmerllvm,mvt,0.042328
execution-time,wasmerllvm,bicg,0.022272
execution-time,wasmerllvm,doitgen,2.119306
execution-time,wasmerllvm,2mm,9.195464
execution-time,wasmerllvm,atax,0.027401
execution-time,wasmerllvm,3mm,18.010543
execution-time,wasmerllvm,gesummv,0.009123
execution-time,wasmerllvm,syrk,3.100348
execution-time,wasmerllvm,gemm,4.245118
execution-time,wasmerllvm,syr2k,9.509837
execution-time,wasmerllvm,trmm,3.394115
execution-time,wasmerllvm,gemver,0.066985
execution-time,wasmerllvm,symm,6.539632
execution-time,wasmerllvm,trisolv,0.008429
execution-time,wasmerllvm,durbin,0.017973
execution-time,wasmerllvm,ludcmp,14.9058
execution-time,wasmerllvm,gramschmidt,9.794542
execution-time,wasmerllvm,cholesky,5.464202
execution-time,wasmerllvm,lu,15.576972
execution-time,wasmerllvm,floyd-warshall,51.752298
execution-time,wasmerllvm,nussinov,13.064548
execution-time,wasmerllvm,deriche,0.476074
execution-time,wasmerllvm,heat-3d,20.456814
execution-time,wasmerllvm,seidel-2d,44.031384
execution-time,wasmerllvm,jacobi-2d,11.994405
execution-time,wasmerllvm,adi,20.5187
execution-time,wasmerllvm,fdtd-2d,9.384405
execution-time,wasmerllvm,jacobi-1d,0.007871
