type,name,test,value
initialization-time,wasmtimecraneliftoptimized,covariance,0.14150389999849722
initialization-time,wasmtimecraneliftoptimized,correlation,0.14633365500048967
initialization-time,wasmtimecraneliftoptimized,mvt,0.14508359899627976
initialization-time,wasmtimecraneliftoptimized,bicg,0.14401975100190612
initialization-time,wasmtimecraneliftoptimized,doitgen,0.14197954700648552
initialization-time,wasmtimecraneliftoptimized,2mm,0.148318138999457
initialization-time,wasmtimecraneliftoptimized,atax,0.14757205700152554
initialization-time,wasmtimecraneliftoptimized,3mm,0.14386624000326265
initialization-time,wasmtimecraneliftoptimized,gesummv,0.1452080390008632
initialization-time,wasmtimecraneliftoptimized,syrk,0.1427936540057999
initialization-time,wasmtimecraneliftoptimized,gemm,0.14590303500153823
initialization-time,wasmtimecraneliftoptimized,syr2k,0.1539795719945687
initialization-time,wasmtimecraneliftoptimized,trmm,0.1445550800053752
initialization-time,wasmtimecraneliftoptimized,gemver,0.14637003099778667
initialization-time,wasmtimecraneliftoptimized,symm,0.1425282190029975
initialization-time,wasmtimecraneliftoptimized,trisolv,0.14066300300328294
initialization-time,wasmtimecraneliftoptimized,durbin,0.14135686100053135
initialization-time,wasmtimecraneliftoptimized,ludcmp,0.143585803998576
initialization-time,wasmtimecraneliftoptimized,gramschmidt,0.15167645100154914
initialization-time,wasmtimecraneliftoptimized,cholesky,0.14404306399956113
initialization-time,wasmtimecraneliftoptimized,lu,0.1568268680057372
initialization-time,wasmtimecraneliftoptimized,floyd-warshall,0.1445122459990671
initialization-time,wasmtimecraneliftoptimized,nussinov,0.14597375199809903
initialization-time,wasmtimecraneliftoptimized,deriche,0.1444063559974893
initialization-time,wasmtimecraneliftoptimized,heat-3d,0.1426433390006423
initialization-time,wasmtimecraneliftoptimized,seidel-2d,0.14386614600516623
initialization-time,wasmtimecraneliftoptimized,jacobi-2d,0.14983793700230308
initialization-time,wasmtimecraneliftoptimized,adi,0.14221827399887843
initialization-time,wasmtimecraneliftoptimized,fdtd-2d,0.1436976400000276
initialization-time,wasmtimecraneliftoptimized,jacobi-1d,0.14394734999950742
