type,name,test,value
initialization-time,wasmerllvm,covariance,0.810465225004009
initialization-time,wasmerllvm,correlation,0.7359788780013332
initialization-time,wasmerllvm,mvt,0.790275006002048
initialization-time,wasmerllvm,bicg,0.7603507399981027
initialization-time,wasmerllvm,doitgen,0.7450086349999765
initialization-time,wasmerllvm,2mm,0.8197532420017524
initialization-time,wasmerllvm,atax,0.676072706002742
initialization-time,wasmerllvm,3mm,0.6817549410043284
initialization-time,wasmerllvm,gesummv,0.6655226410002797
initialization-time,wasmerllvm,syrk,0.6586299479968147
initialization-time,wasmerllvm,gemm,0.6803038049984025
initialization-time,wasmerllvm,syr2k,0.6707508769977721
initialization-time,wasmerllvm,trmm,0.6751272390029044
initialization-time,wasmerllvm,gemver,0.685904007004865
initialization-time,wasmerllvm,symm,0.669059758001822
initialization-time,wasmerllvm,trisolv,0.6658232120025787
initialization-time,wasmerllvm,durbin,0.7230037469998933
initialization-time,wasmerllvm,ludcmp,0.6919252369989408
initialization-time,wasmerllvm,gramschmidt,0.7385175419985899
initialization-time,wasmerllvm,cholesky,0.8484761630024877
initialization-time,wasmerllvm,lu,0.7398860129978857
initialization-time,wasmerllvm,floyd-warshall,0.6762306579985307
initialization-time,wasmerllvm,nussinov,0.6849243460019352
initialization-time,wasmerllvm,deriche,0.6907066839994513
initialization-time,wasmerllvm,heat-3d,0.8427845789992716
initialization-time,wasmerllvm,seidel-2d,0.7271841890033102
initialization-time,wasmerllvm,jacobi-2d,0.7124689429983846
initialization-time,wasmerllvm,adi,0.8933999080036301
initialization-time,wasmerllvm,fdtd-2d,0.7505190180017962
initialization-time,wasmerllvm,jacobi-1d,0.8261188679971383
