type,name,test,value
execution-time,wasmer,covariance,6.798224
execution-time,wasmer,correlation,6.684839
execution-time,wasmer,mvt,0.031273
execution-time,wasmer,bicg,0.02461
execution-time,wasmer,doitgen,1.245001
execution-time,wasmer,2mm,7.670663
execution-time,wasmer,atax,0.021103
execution-time,wasmer,3mm,14.935828
execution-time,wasmer,gesummv,0.009757
execution-time,wasmer,syrk,3.805244
execution-time,wasmer,gemm,3.738462
execution-time,wasmer,syr2k,9.532786
execution-time,wasmer,trmm,2.90153
execution-time,wasmer,gemver,0.049053
execution-time,wasmer,symm,6.411786
execution-time,wasmer,trisolv,0.004412
execution-time,wasmer,durbin,0.012842
execution-time,wasmer,ludcmp,11.62712
execution-time,wasmer,gramschmidt,9.931033
execution-time,wasmer,cholesky,3.094007
execution-time,wasmer,lu,12.828098
execution-time,wasmer,floyd-warshall,83.288908
execution-time,wasmer,nussinov,12.669909
execution-time,wasmer,deriche,0.252177
execution-time,wasmer,heat-3d,11.502375
execution-time,wasmer,seidel-2d,21.655086
execution-time,wasmer,jacobi-2d,8.142837
execution-time,wasmer,adi,10.111702
execution-time,wasmer,fdtd-2d,7.205506
execution-time,wasmer,jacobi-1d,0.006644
