type,name,test,value
execution-time,wasmtimecranelift,covariance,9.391506
execution-time,wasmtimecranelift,correlation,9.622886
execution-time,wasmtimecranelift,mvt,0.047073
execution-time,wasmtimecranelift,bicg,0.033827
execution-time,wasmtimecranelift,doitgen,2.564856
execution-time,wasmtimecranelift,2mm,12.629955
execution-time,wasmtimecranelift,atax,0.027509
execution-time,wasmtimecranelift,3mm,28.039419
execution-time,wasmtimecranelift,gesummv,0.017304
execution-time,wasmtimecranelift,syrk,5.756208
execution-time,wasmtimecranelift,gemm,7.064366
execution-time,wasmtimecranelift,syr2k,15.936422
execution-time,wasmtimecranelift,trmm,4.246686
execution-time,wasmtimecranelift,gemver,0.084278
execution-time,wasmtimecranelift,symm,9.103059
execution-time,wasmtimecranelift,trisolv,0.005972
execution-time,wasmtimecranelift,durbin,0.022414
execution-time,wasmtimecranelift,ludcmp,16.511496
execution-time,wasmtimecranelift,gramschmidt,12.891667
execution-time,wasmtimecranelift,cholesky,5.486734
execution-time,wasmtimecranelift,lu,20.906479
execution-time,wasmtimecranelift,floyd-warshall,141.496171
execution-time,wasmtimecranelift,nussinov,22.053565
execution-time,wasmtimecranelift,deriche,0.390385
execution-time,wasmtimecranelift,heat-3d,20.867998
execution-time,wasmtimecranelift,seidel-2d,21.729722
execution-time,wasmtimecranelift,jacobi-2d,15.770052
execution-time,wasmtimecranelift,adi,19.270118
execution-time,wasmtimecranelift,fdtd-2d,13.160223
execution-time,wasmtimecranelift,jacobi-1d,0.011419
