type,name,test,value
execution-time,x8664generic,2mm,2.827442
execution-time,x8664generic,3mm,5.078537
execution-time,x8664generic,adi,8.334524
execution-time,x8664generic,atax,0.00497
execution-time,x8664generic,bicg,0.012434
execution-time,x8664generic,cholesky,1.400364
execution-time,x8664generic,correlation,5.533016
execution-time,x8664generic,covariance,5.653394
execution-time,x8664generic,deriche,0.226967
execution-time,x8664generic,doitgen,0.520121
execution-time,x8664generic,durbin,0.002663
execution-time,x8664generic,fdtd-2d,1.796608
execution-time,x8664generic,floyd-warshall,12.62323
execution-time,x8664generic,gemm,0.585219
execution-time,x8664generic,gemver,0.022214
execution-time,x8664generic,gesummv,0.003811
execution-time,x8664generic,gramschmidt,9.946785
execution-time,x8664generic,heat-3d,1.998762
execution-time,x8664generic,jacobi-1d,0.000648
execution-time,x8664generic,jacobi-2d,1.542842
execution-time,x8664generic,lu,7.140622
execution-time,x8664generic,ludcmp,6.879784
execution-time,x8664generic,mvt,0.019429
execution-time,x8664generic,nussinov,5.602523
execution-time,x8664generic,seidel-2d,18.500117
execution-time,x8664generic,symm,2.849777
execution-time,x8664generic,syr2k,4.202553
execution-time,x8664generic,syrk,0.832196
execution-time,x8664generic,trisolv,0.002178
execution-time,x8664generic,trmm,2.150126
