type,name,test,value
initialization-time,spidermonkey,covariance,0.02867971599334851
initialization-time,spidermonkey,correlation,0.0272685979725793
initialization-time,spidermonkey,mvt,0.026456221006810665
initialization-time,spidermonkey,bicg,0.02669293200597167
initialization-time,spidermonkey,doitgen,0.029011987964622676
initialization-time,spidermonkey,2mm,0.030495486978907138
initialization-time,spidermonkey,atax,0.030219290987588465
initialization-time,spidermonkey,3mm,0.034314511984121054
initialization-time,spidermonkey,gesummv,0.03158254601294175
initialization-time,spidermonkey,syrk,0.02767507202224806
initialization-time,spidermonkey,gemm,0.028078059025574476
initialization-time,spidermonkey,syr2k,0.030544716981239617
initialization-time,spidermonkey,trmm,0.028966429992578924
initialization-time,spidermonkey,gemver,0.028070997970644385
initialization-time,spidermonkey,symm,0.02982242900179699
initialization-time,spidermonkey,trisolv,0.030074744019657373
initialization-time,spidermonkey,durbin,0.032355199044104666
initialization-time,spidermonkey,ludcmp,0.03235135698923841
initialization-time,spidermonkey,gramschmidt,0.03160172200296074
initialization-time,spidermonkey,cholesky,0.03160535002825782
initialization-time,spidermonkey,lu,0.02942532702581957
initialization-time,spidermonkey,floyd-warshall,0.03703602898167446
initialization-time,spidermonkey,nussinov,0.03211882303003222
initialization-time,spidermonkey,deriche,0.03594076301669702
initialization-time,spidermonkey,heat-3d,0.03584835899528116
initialization-time,spidermonkey,seidel-2d,0.029653893958311528
initialization-time,spidermonkey,jacobi-2d,0.027885713963769376
initialization-time,spidermonkey,adi,0.028775451006367803
initialization-time,spidermonkey,fdtd-2d,0.030154064996168017
initialization-time,spidermonkey,jacobi-1d,0.03182465798454359
