type,name,test,value
initialization-time,wasmerllvm,covariance,0.7039951499999972
initialization-time,wasmerllvm,correlation,0.8194440309999891
initialization-time,wasmerllvm,mvt,0.8274586879999788
initialization-time,wasmerllvm,bicg,0.6453144769999994
initialization-time,wasmerllvm,doitgen,0.6552338719999966
initialization-time,wasmerllvm,2mm,0.6479053240000212
initialization-time,wasmerllvm,atax,0.642546541999991
initialization-time,wasmerllvm,3mm,0.6518800999999996
initialization-time,wasmerllvm,gesummv,0.6419574880000027
initialization-time,wasmerllvm,syrk,0.6357237320000024
initialization-time,wasmerllvm,gemm,0.6412652410000135
initialization-time,wasmerllvm,syr2k,0.6463943090000157
initialization-time,wasmerllvm,trmm,0.6381807639999977
initialization-time,wasmerllvm,gemver,0.656114586000001
initialization-time,wasmerllvm,symm,0.6552634120000107
initialization-time,wasmerllvm,trisolv,0.6416188649999981
initialization-time,wasmerllvm,durbin,0.6494035949999954
initialization-time,wasmerllvm,ludcmp,0.6717082790000006
initialization-time,wasmerllvm,gramschmidt,0.6633802290000119
initialization-time,wasmerllvm,cholesky,0.6565959299999804
initialization-time,wasmerllvm,lu,0.6613224809999849
initialization-time,wasmerllvm,floyd-warshall,0.6560043209999833
initialization-time,wasmerllvm,nussinov,0.6499114089999978
initialization-time,wasmerllvm,deriche,0.7202837160000115
initialization-time,wasmerllvm,heat-3d,0.6573749519999978
initialization-time,wasmerllvm,seidel-2d,0.649786688000006
initialization-time,wasmerllvm,jacobi-2d,0.6657258860000184
initialization-time,wasmerllvm,adi,0.7118126169999925
initialization-time,wasmerllvm,fdtd-2d,0.6856652959999963
initialization-time,wasmerllvm,jacobi-1d,0.6581684779999932
