type,name,test,value
execution-time,x8664generic,covariance,5.662567
execution-time,x8664generic,correlation,5.633222
execution-time,x8664generic,mvt,0.020096
execution-time,x8664generic,bicg,0.009404
execution-time,x8664generic,doitgen,0.518473
execution-time,x8664generic,2mm,3.17371
execution-time,x8664generic,atax,0.006066
execution-time,x8664generic,3mm,5.638342
execution-time,x8664generic,gesummv,0.004453
execution-time,x8664generic,syrk,0.974696
execution-time,x8664generic,gemm,0.730429
execution-time,x8664generic,syr2k,4.603522
execution-time,x8664generic,trmm,2.251566
execution-time,x8664generic,gemver,0.022901
execution-time,x8664generic,symm,3.229074
execution-time,x8664generic,trisolv,0.002407
execution-time,x8664generic,durbin,0.002787
execution-time,x8664generic,ludcmp,7.949776
execution-time,x8664generic,gramschmidt,9.912446
execution-time,x8664generic,cholesky,1.483929
execution-time,x8664generic,lu,8.367598
execution-time,x8664generic,floyd-warshall,16.122815
execution-time,x8664generic,nussinov,5.898802
execution-time,x8664generic,deriche,0.223302
execution-time,x8664generic,heat-3d,2.612196
execution-time,x8664generic,seidel-2d,18.574863
execution-time,x8664generic,jacobi-2d,1.751977
execution-time,x8664generic,adi,8.410844
execution-time,x8664generic,fdtd-2d,2.197162
execution-time,x8664generic,jacobi-1d,0.000807
