type,name,test,value
execution-time,wavm,2mm,4.971568
execution-time,wavm,3mm,8.117505
execution-time,wavm,adi,8.509863
execution-time,wavm,atax,0.008849
execution-time,wavm,bicg,0.010956
execution-time,wavm,cholesky,2.426129
execution-time,wavm,correlation,6.869607
execution-time,wavm,covariance,7.602576
execution-time,wavm,deriche,0.392714
execution-time,wavm,doitgen,0.578144
execution-time,wavm,durbin,0.007106
execution-time,wavm,fdtd-2d,2.675841
execution-time,wavm,floyd-warshall,21.046621
execution-time,wavm,gemm,1.133643
execution-time,wavm,gemver,0.034396
execution-time,wavm,gesummv,0.003986
execution-time,wavm,gramschmidt,10.420673
execution-time,wavm,heat-3d,4.788639
execution-time,wavm,jacobi-1d,0.002034
execution-time,wavm,jacobi-2d,2.98587
execution-time,wavm,lu,11.948265
execution-time,wavm,ludcmp,9.032948
execution-time,wavm,mvt,0.028782
execution-time,wavm,nussinov,10.836272
execution-time,wavm,seidel-2d,20.076071
execution-time,wavm,symm,3.801222
execution-time,wavm,syr2k,5.838093
execution-time,wavm,syrk,1.926828
execution-time,wavm,trisolv,0.002693
execution-time,wavm,trmm,3.08683
