type,name,test,value
initialization-time,spidermonkey,covariance,0.028165152005385607
initialization-time,spidermonkey,correlation,0.02834969398099929
initialization-time,spidermonkey,mvt,0.028707113990094513
initialization-time,spidermonkey,bicg,0.028279457008466125
initialization-time,spidermonkey,doitgen,0.028527249000035226
initialization-time,spidermonkey,2mm,0.0290172949898988
initialization-time,spidermonkey,atax,0.03114722203463316
initialization-time,spidermonkey,3mm,0.033362747984938323
initialization-time,spidermonkey,gesummv,0.0320278310100548
initialization-time,spidermonkey,syrk,0.03131131600821391
initialization-time,spidermonkey,gemm,0.03163297998253256
initialization-time,spidermonkey,syr2k,0.031237368006259203
initialization-time,spidermonkey,trmm,0.03148662101011723
initialization-time,spidermonkey,gemver,0.029819107032380998
initialization-time,spidermonkey,symm,0.032660182972904295
initialization-time,spidermonkey,trisolv,0.03333037398988381
initialization-time,spidermonkey,durbin,0.03189062495948747
initialization-time,spidermonkey,ludcmp,0.02913361304672435
initialization-time,spidermonkey,gramschmidt,0.030762273992877454
initialization-time,spidermonkey,cholesky,0.030537221988197416
initialization-time,spidermonkey,lu,0.0308233629912138
initialization-time,spidermonkey,floyd-warshall,0.03184182901168242
initialization-time,spidermonkey,nussinov,0.0317420469946228
initialization-time,spidermonkey,deriche,0.03109101200243458
initialization-time,spidermonkey,heat-3d,0.030244292982388288
initialization-time,spidermonkey,seidel-2d,0.030399893003050238
initialization-time,spidermonkey,jacobi-2d,0.03164846997242421
initialization-time,spidermonkey,adi,0.031442699022591114
initialization-time,spidermonkey,fdtd-2d,0.0313223089906387
initialization-time,spidermonkey,jacobi-1d,0.03332683595363051
