type,name,test,value
initialization-time,nodejswasm,covariance,0.041840962003334425
initialization-time,nodejswasm,correlation,0.04195965899998555
initialization-time,nodejswasm,mvt,0.04079455099417828
initialization-time,nodejswasm,bicg,0.040757476999715436
initialization-time,nodejswasm,doitgen,0.038766215002397075
initialization-time,nodejswasm,2mm,0.043377078996854834
initialization-time,nodejswasm,atax,0.04309603900037473
initialization-time,nodejswasm,3mm,0.043224728004133794
initialization-time,nodejswasm,gesummv,0.039414401006069966
initialization-time,nodejswasm,syrk,0.0391126329996041
initialization-time,nodejswasm,gemm,0.03935400600312278
initialization-time,nodejswasm,syr2k,0.04161988999840105
initialization-time,nodejswasm,trmm,0.04034162699826993
initialization-time,nodejswasm,gemver,0.03936575999978231
initialization-time,nodejswasm,symm,0.037276051996741444
initialization-time,nodejswasm,trisolv,0.040845374001946766
initialization-time,nodejswasm,durbin,0.04076630900090095
initialization-time,nodejswasm,ludcmp,0.041917192000255454
initialization-time,nodejswasm,gramschmidt,0.039838873002736364
initialization-time,nodejswasm,cholesky,0.038715146998583805
initialization-time,nodejswasm,lu,0.038555885999812745
initialization-time,nodejswasm,floyd-warshall,0.042633224999008235
initialization-time,nodejswasm,nussinov,0.043688801997632254
initialization-time,nodejswasm,deriche,0.042148605003603734
initialization-time,nodejswasm,heat-3d,0.04240261200175155
initialization-time,nodejswasm,seidel-2d,0.04062558899750002
initialization-time,nodejswasm,jacobi-2d,0.04044853900268208
initialization-time,nodejswasm,adi,0.04043460899993079
initialization-time,nodejswasm,fdtd-2d,0.042333083001722116
initialization-time,nodejswasm,jacobi-1d,0.039474313001846895
