type,name,test,value
initialization-time,nodejswasm,covariance,0.04209681899737916
initialization-time,nodejswasm,correlation,0.040528015000745654
initialization-time,nodejswasm,mvt,0.042504105000261916
initialization-time,nodejswasm,bicg,0.04124715299985837
initialization-time,nodejswasm,doitgen,0.04139041400048882
initialization-time,nodejswasm,2mm,0.04132884099817602
initialization-time,nodejswasm,atax,0.043336929000361124
initialization-time,nodejswasm,3mm,0.04010964999906719
initialization-time,nodejswasm,gesummv,0.03823532500246074
initialization-time,nodejswasm,syrk,0.04294115800075815
initialization-time,nodejswasm,gemm,0.04212171499966644
initialization-time,nodejswasm,syr2k,0.04189388599843369
initialization-time,nodejswasm,trmm,0.04068101300072158
initialization-time,nodejswasm,gemver,0.0411953260008886
initialization-time,nodejswasm,symm,0.04122476399788866
initialization-time,nodejswasm,trisolv,0.040041360000032
initialization-time,nodejswasm,durbin,0.042377351001050556
initialization-time,nodejswasm,ludcmp,0.03895608000311768
initialization-time,nodejswasm,gramschmidt,0.03812461199777317
initialization-time,nodejswasm,cholesky,0.04108844000074896
initialization-time,nodejswasm,lu,0.041547974997229176
initialization-time,nodejswasm,floyd-warshall,0.04066650000095251
initialization-time,nodejswasm,nussinov,0.03957134899974335
initialization-time,nodejswasm,deriche,0.038648687997920206
initialization-time,nodejswasm,heat-3d,0.04333206999945105
initialization-time,nodejswasm,seidel-2d,0.041338214999996126
initialization-time,nodejswasm,jacobi-2d,0.04110671799935517
initialization-time,nodejswasm,adi,0.03841145400292589
initialization-time,nodejswasm,fdtd-2d,0.0398056580015691
initialization-time,nodejswasm,jacobi-1d,0.03976678800245281
