type,name,test,value
initialization-time,wasmtimecraneliftoptimized,covariance,0.14801804399758112
initialization-time,wasmtimecraneliftoptimized,correlation,0.1450435299993842
initialization-time,wasmtimecraneliftoptimized,mvt,0.14422275600372814
initialization-time,wasmtimecraneliftoptimized,bicg,0.1464018879996729
initialization-time,wasmtimecraneliftoptimized,doitgen,0.15824374099611305
initialization-time,wasmtimecraneliftoptimized,2mm,0.16748483099945588
initialization-time,wasmtimecraneliftoptimized,atax,0.14511116799985757
initialization-time,wasmtimecraneliftoptimized,3mm,0.158200431993464
initialization-time,wasmtimecraneliftoptimized,gesummv,0.13740851300099166
initialization-time,wasmtimecraneliftoptimized,syrk,0.14900402999774087
initialization-time,wasmtimecraneliftoptimized,gemm,0.1428307739988668
initialization-time,wasmtimecraneliftoptimized,syr2k,0.14690774500195403
initialization-time,wasmtimecraneliftoptimized,trmm,0.14693810799508356
initialization-time,wasmtimecraneliftoptimized,gemver,0.14149703300063265
initialization-time,wasmtimecraneliftoptimized,symm,0.14377829599834513
initialization-time,wasmtimecraneliftoptimized,trisolv,0.14315714400436264
initialization-time,wasmtimecraneliftoptimized,durbin,0.14443706699967152
initialization-time,wasmtimecraneliftoptimized,ludcmp,0.15347028499672888
initialization-time,wasmtimecraneliftoptimized,gramschmidt,0.1563686739973491
initialization-time,wasmtimecraneliftoptimized,cholesky,0.145633280997572
initialization-time,wasmtimecraneliftoptimized,lu,0.13941887600230984
initialization-time,wasmtimecraneliftoptimized,floyd-warshall,0.14578544499818236
initialization-time,wasmtimecraneliftoptimized,nussinov,0.13947678499971516
initialization-time,wasmtimecraneliftoptimized,deriche,0.1451063379936386
initialization-time,wasmtimecraneliftoptimized,heat-3d,0.14317508800013456
initialization-time,wasmtimecraneliftoptimized,seidel-2d,0.14402408499881858
initialization-time,wasmtimecraneliftoptimized,jacobi-2d,0.1467939129943261
initialization-time,wasmtimecraneliftoptimized,adi,0.1468962270009797
initialization-time,wasmtimecraneliftoptimized,fdtd-2d,0.14102148199890507
initialization-time,wasmtimecraneliftoptimized,jacobi-1d,0.14605355900130235
